Length (micrometers),,,SE,12.38378357,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
0,,,,,
